target,origin,feature,importance
theta,2024-10-01,pred_std,0.016561791781233497
theta,2024-10-01,pred_range,0.019445022295369253
theta,2024-10-01,sarimax_minus_var,0.03461308636192127
theta,2024-10-01,tbats_minus_bilstm,0.019005595704639184
theta,2024-10-01,ensemble_minus_predmean,0.011658748443109743
theta,2024-10-01,w_sarimax,0.04679103589709073
theta,2024-10-01,w_tbats_prophet,0.040174847870871035
theta,2024-10-01,w_var,0.02260635616284693
theta,2024-10-01,w_bilstm,0.02266862334342
theta,2024-10-01,weight_entropy_proxy,0.030985420739545598
theta,2024-10-01,past_resid_mean_all,0.05862592188510242
theta,2024-10-01,past_resid_std_all,0.04947261884530433
theta,2024-10-01,past_resid_mean_h,0.1010750129968438
theta,2024-10-01,past_resid_std_h,0.031918299087898935
theta,2024-10-01,past_resid_mean_fmonth,0.08639311364268777
theta,2024-11-01,horizon,0.09585207155196201
theta,2024-11-01,origin_month,0.020243658953628212
theta,2024-11-01,origin_quarter,0.003903243727850013
theta,2024-11-01,forecast_month,0.047417896800360425
theta,2024-11-01,forecast_quarter,0.018383492476044313
theta,2024-11-01,forecast_year,0.0026963571772259166
theta,2024-11-01,origin_index,0.03820031083723762
theta,2024-11-01,ensemble_pred,0.035178597404660505
theta,2024-11-01,sarimax_pred,0.025227807965913052
theta,2024-11-01,tbats_prophet_pred,0.019890593782028995
theta,2024-11-01,var_pred,0.03338818210631661
theta,2024-11-01,bilstm_pred,0.017471437344473338
theta,2024-11-01,pred_mean,0.036436749048700416
theta,2024-11-01,pred_std,0.015782945713427848
theta,2024-11-01,pred_range,0.01768818773117298
theta,2024-11-01,sarimax_minus_var,0.032077203432706036
theta,2024-11-01,tbats_minus_bilstm,0.02036114108343704
theta,2024-11-01,ensemble_minus_predmean,0.01221860256319165
theta,2024-11-01,w_sarimax,0.049943333679123986
theta,2024-11-01,w_tbats_prophet,0.04448783765536212
theta,2024-11-01,w_var,0.021549163195401663
theta,2024-11-01,w_bilstm,0.02324416338741797
theta,2024-11-01,weight_entropy_proxy,0.02999297958263446
theta,2024-11-01,past_resid_mean_all,0.06117113046439751
theta,2024-11-01,past_resid_std_all,0.05290168236611171
theta,2024-11-01,past_resid_mean_h,0.10489619794760979
theta,2024-11-01,past_resid_std_h,0.03034080219828028
theta,2024-11-01,past_resid_mean_fmonth,0.08905422982332341
theta,2024-12-01,horizon,0.09389217311672961
theta,2024-12-01,origin_month,0.01988780057382256
theta,2024-12-01,origin_quarter,0.004476163531135548
theta,2024-12-01,forecast_month,0.048582672024951284
theta,2024-12-01,forecast_quarter,0.022353574719912204
theta,2024-12-01,forecast_year,0.0025102024541229597
theta,2024-12-01,origin_index,0.04219894552597895
theta,2024-12-01,ensemble_pred,0.03153163790372587
theta,2024-12-01,sarimax_pred,0.024388511715084344
theta,2024-12-01,tbats_prophet_pred,0.018324060830445382
theta,2024-12-01,var_pred,0.03214016258850084
theta,2024-12-01,bilstm_pred,0.018831513348153583
theta,2024-12-01,pred_mean,0.03666448339730694
theta,2024-12-01,pred_std,0.018292088126082046
theta,2024-12-01,pred_range,0.020389465359853677
theta,2024-12-01,sarimax_minus_var,0.034022138861131195
theta,2024-12-01,tbats_minus_bilstm,0.019768416463714685
theta,2024-12-01,ensemble_minus_predmean,0.012023333147640229
theta,2024-12-01,w_sarimax,0.05347625751721607
theta,2024-12-01,w_tbats_prophet,0.04122363212263466
theta,2024-12-01,w_var,0.024137753883745578
theta,2024-12-01,w_bilstm,0.02553603165319936
theta,2024-12-01,weight_entropy_proxy,0.031021375490424014
theta,2024-12-01,past_resid_mean_all,0.05872891914564658
theta,2024-12-01,past_resid_std_all,0.050062699551221515
theta,2024-12-01,past_resid_mean_h,0.09586463666132246
theta,2024-12-01,past_resid_std_h,0.031473506229567856
theta,2024-12-01,past_resid_mean_fmonth,0.0881978440567302
