target,origin,feature,importance
unemployment,2024-09-01,origin_index,0.02445427975494359
unemployment,2024-09-01,ensemble_pred,0.019957336421713427
unemployment,2024-09-01,sarimax_pred,0.020045362788333146
unemployment,2024-09-01,tbats_prophet_pred,0.014364874063088607
unemployment,2024-09-01,var_pred,0.016798346003703186
unemployment,2024-09-01,bilstm_pred,0.023681727767315933
unemployment,2024-09-01,pred_mean,0.016187783368605723
unemployment,2024-09-01,pred_std,0.015429751540745731
unemployment,2024-09-01,pred_range,0.01641056426411975
unemployment,2024-09-01,sarimax_minus_var,0.022193399978282468
unemployment,2024-09-01,tbats_minus_bilstm,0.012446861207203116
unemployment,2024-09-01,ensemble_minus_predmean,0.014912958621681465
unemployment,2024-09-01,w_sarimax,0.114214012263764
unemployment,2024-09-01,w_tbats_prophet,0.12542021440886064
unemployment,2024-09-01,w_var,0.021696737065576843
unemployment,2024-09-01,w_bilstm,0.08470262486577511
unemployment,2024-09-01,weight_entropy_proxy,0.016707295752794254
unemployment,2024-09-01,past_resid_mean_all,0.023454321623944497
unemployment,2024-09-01,past_resid_std_all,0.013988262014018836
unemployment,2024-09-01,past_resid_mean_h,0.14106703547728952
unemployment,2024-09-01,past_resid_std_h,0.07192806802164739
unemployment,2024-09-01,past_resid_mean_fmonth,0.02241928757015088
unemployment,2024-10-01,horizon,0.11184321966083248
unemployment,2024-10-01,origin_month,0.008144438048989577
unemployment,2024-10-01,origin_quarter,0.004138217469995291
unemployment,2024-10-01,forecast_month,0.019503491819314184
unemployment,2024-10-01,forecast_quarter,0.00973312175059986
unemployment,2024-10-01,forecast_year,0.01278139629175758
unemployment,2024-10-01,origin_index,0.018878934110361678
unemployment,2024-10-01,ensemble_pred,0.02021643178381377
unemployment,2024-10-01,sarimax_pred,0.021780766237130007
unemployment,2024-10-01,tbats_prophet_pred,0.012727882784649258
unemployment,2024-10-01,var_pred,0.01484065829646848
unemployment,2024-10-01,bilstm_pred,0.024724993469697934
unemployment,2024-10-01,pred_mean,0.013356014076879228
unemployment,2024-10-01,pred_std,0.014677377132325588
unemployment,2024-10-01,pred_range,0.016016391012770383
unemployment,2024-10-01,sarimax_minus_var,0.02215307210665729
unemployment,2024-10-01,tbats_minus_bilstm,0.010707864956779937
unemployment,2024-10-01,ensemble_minus_predmean,0.013052911653651966
unemployment,2024-10-01,w_sarimax,0.12295818901257581
unemployment,2024-10-01,w_tbats_prophet,0.12243989080759693
unemployment,2024-10-01,w_var,0.025897012820247773
unemployment,2024-10-01,w_bilstm,0.0644410787001747
unemployment,2024-10-01,weight_entropy_proxy,0.014919202661877188
unemployment,2024-10-01,past_resid_mean_all,0.024356819972014276
unemployment,2024-10-01,past_resid_std_all,0.015907949459107323
unemployment,2024-10-01,past_resid_mean_h,0.13556494731797042
unemployment,2024-10-01,past_resid_std_h,0.07815583955748953
unemployment,2024-10-01,past_resid_mean_fmonth,0.026081887028271602
unemployment,2024-11-01,horizon,0.11783787594061666
unemployment,2024-11-01,origin_month,0.006837346478011202
unemployment,2024-11-01,origin_quarter,0.004406309623265862
unemployment,2024-11-01,forecast_month,0.01938327420561522
unemployment,2024-11-01,forecast_quarter,0.00957292449450054
unemployment,2024-11-01,forecast_year,0.013560411004813231
unemployment,2024-11-01,origin_index,0.02101639790387125
unemployment,2024-11-01,ensemble_pred,0.01816154315956973
unemployment,2024-11-01,sarimax_pred,0.02099845421374401
unemployment,2024-11-01,tbats_prophet_pred,0.013195042744746895
unemployment,2024-11-01,var_pred,0.012977813896582775
unemployment,2024-11-01,bilstm_pred,0.02437478612272371
unemployment,2024-11-01,pred_mean,0.013038253432421501
unemployment,2024-11-01,pred_std,0.015580152626411797
unemployment,2024-11-01,pred_range,0.01507196880141011
unemployment,2024-11-01,sarimax_minus_var,0.021195488774489114
unemployment,2024-11-01,tbats_minus_bilstm,0.010966110284350544
unemployment,2024-11-01,ensemble_minus_predmean,0.014631685695229815
unemployment,2024-11-01,w_sarimax,0.10472799169177907
unemployment,2024-11-01,w_tbats_prophet,0.11385184274835161
unemployment,2024-11-01,w_var,0.02626632674798988
unemployment,2024-11-01,w_bilstm,0.059040923449201456
unemployment,2024-11-01,weight_entropy_proxy,0.01692708334606399
unemployment,2024-11-01,past_resid_mean_all,0.022537217025982475
unemployment,2024-11-01,past_resid_std_all,0.01529398091455714
unemployment,2024-11-01,past_resid_mean_h,0.1509881519692448
unemployment,2024-11-01,past_resid_std_h,0.08962255025875672
unemployment,2024-11-01,past_resid_mean_fmonth,0.02793809244569871
unemployment,2024-12-01,horizon,0.0984818607556252
unemployment,2024-12-01,origin_month,0.008676130078767337
unemployment,2024-12-01,origin_quarter,0.003975164709317514
unemployment,2024-12-01,forecast_month,0.015087682537480007
unemployment,2024-12-01,forecast_quarter,0.010548741975587698
unemployment,2024-12-01,forecast_year,0.010288050768182936
unemployment,2024-12-01,origin_index,0.023294924800470598
unemployment,2024-12-01,ensemble_pred,0.029992653068099444
unemployment,2024-12-01,sarimax_pred,0.02155670999604821
unemployment,2024-12-01,tbats_prophet_pred,0.015982790807591105
unemployment,2024-12-01,var_pred,0.01727475473635215
unemployment,2024-12-01,bilstm_pred,0.025456095995372185
unemployment,2024-12-01,pred_mean,0.023070900369551523
unemployment,2024-12-01,pred_std,0.009970107001679418
unemployment,2024-12-01,pred_range,0.01094838637570454
unemployment,2024-12-01,sarimax_minus_var,0.020059126675188516
unemployment,2024-12-01,tbats_minus_bilstm,0.01148970429281871
unemployment,2024-12-01,ensemble_minus_predmean,0.01377955924013045
unemployment,2024-12-01,w_sarimax,0.14019034467989094
unemployment,2024-12-01,w_tbats_prophet,0.14112025541405857
unemployment,2024-12-01,w_var,0.02269446452941263
unemployment,2024-12-01,w_bilstm,0.07017181287149923
unemployment,2024-12-01,weight_entropy_proxy,0.014318687850317525
unemployment,2024-12-01,past_resid_mean_all,0.02119633772719107
unemployment,2024-12-01,past_resid_std_all,0.014320821437361055
unemployment,2024-12-01,past_resid_mean_h,0.10343740678511128
unemployment,2024-12-01,past_resid_std_h,0.07918605868520354
unemployment,2024-12-01,past_resid_mean_fmonth,0.023430465835986673
